Symbol,Date,Expiry,Option Type,StrikePrice,OptionPR,StockPR,StockPR1
NIFTY,9-Aug-19,31-Dec-20,CE,11100,1607,1380.65,11109.65
NIFTY,9-Aug-19,31-Dec-20,CE,11000,1980,1439.95,11109.65
NIFTY,13-Aug-19,31-Dec-20,CE,10800,1841,1475.85,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10700,2250,1535.45,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11500,1663,1101.15,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11400,1715,1150.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11300,1320,1200.6,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11200,1657,1252.6,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11900,1747,920.3,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11800,1790,963.25,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11700,1682,1007.7,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11600,1990,1053.7,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12400,1425,726.85,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12300,1532,762.75,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12200,1505,800,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12100,1565,838.65,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12000,1443.6,878.75,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12800,772.1,596.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12700,820.15,627.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12600,1340,659.05,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12500,1315,692.25,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13200,737,485.65,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13100,677.75,511.6,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13000,493,538.7,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,12900,763.4,566.95,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13700,684,372.65,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13600,621.6,393.3,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13500,883.95,414.95,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13400,788.35,437.6,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13300,768.45,460.85,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,14100,729.25,298.65,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,14000,689.85,316.25,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13900,682.95,334.15,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,13800,659.25,352.95,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,14500,845.75,238.05,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,14400,876.65,252.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,14300,948.45,266.85,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,14200,417.1,282.35,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,4700,3896.8,6616.55,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,4600,3955.65,6708.25,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5100,4016.5,6249.8,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5000,4019.95,6341.5,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,4900,3978.2,6433.2,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,4800,4010.1,6524.85,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5500,4159.6,5883.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5400,4087.8,5974.75,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5300,4098.1,6066.45,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5200,4015.95,6158.15,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5900,3889.95,5516.45,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5800,3957.05,5608.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5700,4024.4,5699.75,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,5600,4091.9,5791.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6400,3558.45,5058.6,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6300,3624.15,5150.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6200,3690.2,5241.65,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6100,3756.5,5333.25,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6000,3823.1,5424.85,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6800,3299.3,4693.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6700,3363.5,4784.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6600,3428.1,4875.7,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6500,3493.1,4967.15,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7200,3046.95,4329.2,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7100,3109.3,4420,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7000,3172.15,4510.9,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,6900,3235.5,4601.95,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7700,2743.3,3878.5,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7600,2802.85,3968.15,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7500,2863.05,4058.05,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7400,2923.8,4148.2,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7300,2985.1,4238.6,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8100,2511.3,3523.65,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8000,2568.3,3611.75,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7900,2626,3700.3,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,7800,2684.3,3789.25,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8500,2290.15,3176.5,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8400,2344.35,3262.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8300,2399.3,3348.95,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8200,2454.95,3436.05,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8900,2081.05,2839.95,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8800,2132,2922.9,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8700,2183.95,3006.7,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,8600,2236.7,3091.25,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9400,1836.7,2438.9,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9300,1884,2517.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9200,1932.05,2596.35,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9100,1980.9,2676.6,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9000,2030.6,2757.85,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9800,1820,2137.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9700,3130,2211,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9600,3211,2285.8,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9500,2800,2361.75,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10200,2625,1856.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10100,2340,1924.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10000,1872,1994.05,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,9900,2311,2065.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10600,2150,1596.55,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10500,1631,1659.7,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10300,1673,1789.4,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10400,2035,1723.8,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11100,1607,1306.1,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,11000,1980,1361.15,10925.85
NIFTY,13-Aug-19,31-Dec-20,CE,10900,2107,1417.75,10925.85
NIFTY,14-Aug-19,31-Dec-20,CE,10900,2107,1488,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10800,1841,1547.6,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11500,1663,1162.05,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11400,1715,1212.6,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11300,1320,1264.65,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11200,1657,1318.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12000,1443.6,931.75,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11900,1747,974.85,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11800,1790,1019.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11700,1682,1065.5,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11600,1990,1113.05,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12300,1532,811.05,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12200,1505,849.85,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12100,1565,890.1,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12800,772.1,637.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12700,820.15,669.35,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12600,1340,702.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12500,1315,737.55,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12400,1425,773.6,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13200,737,520.95,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13100,677.75,548.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13000,493,576.7,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,12900,763.4,606.35,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13700,684,401.5,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13600,621.6,423.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13500,883.95,445.75,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13400,788.35,469.75,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13300,768.45,494.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,14100,729.25,323.55,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,14000,689.85,341.7,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13900,682.95,360.7,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,13800,659.25,380.65,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,14500,845.75,258.55,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,14400,876.65,273.5,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,14300,948.45,289.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,14200,417.1,305.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,4700,3896.8,6718.15,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,4600,3955.65,6809.9,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5100,4016.5,6351.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5000,4019.95,6443,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,4900,3978.2,6534.7,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,4800,4010.1,6626.45,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5500,4159.6,5984.35,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5400,4087.8,6076.1,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5300,4098.1,6167.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5200,4015.95,6259.55,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6000,3823.1,5525.9,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5900,3889.95,5617.55,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5800,3957.05,5709.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5700,4024.4,5800.95,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,5600,4091.9,5892.65,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6400,3558.45,5159.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6300,3624.15,5251,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6200,3690.2,5342.6,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6100,3756.5,5434.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6800,3299.3,4793.6,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6700,3363.5,4884.95,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6600,3428.1,4976.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6500,3493.1,5067.9,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7200,3046.95,4429.2,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7100,3109.3,4520.15,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7000,3172.15,4611.2,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,6900,3235.5,4702.35,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7600,2802.85,4067.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7500,2863.05,4157.5,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7400,2923.8,4247.9,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7300,2985.1,4338.45,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8100,2511.3,3621.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8000,2568.3,3709.85,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7900,2626,3798.7,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7800,2684.3,3887.95,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,7700,2743.3,3977.55,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8500,2290.15,3272.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8400,2344.35,3358.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8300,2399.3,3445.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8200,2454.95,3533.35,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9000,2030.6,2850.5,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8900,2081.05,2933.35,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8800,2132,3017,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8700,2183.95,3101.45,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,8600,2236.7,3186.6,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9400,1836.7,2528.15,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9300,1884,2607.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9200,1932.05,2687.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9100,1980.9,2768.5,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9800,1820,2222.5,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9700,3130,2297.2,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9600,3211,2373.05,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9500,2800,2450.05,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10300,1673,1868.35,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10200,2625,1936.25,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10100,2340,2005.85,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10000,1872,2076.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,9900,2311,2149,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10700,2250,1608.7,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10600,2150,1671.8,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10500,1631,1735.85,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,10400,2035,1801.4,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11100,1607,1373.3,11029.4
NIFTY,14-Aug-19,31-Dec-20,CE,11000,1980,1429.9,11029.4
NIFTY,16-Aug-19,31-Dec-20,CE,10900,2107,1470.75,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10800,1841,1531.2,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11500,1663,1140.65,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11400,1715,1191.8,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11300,1320,1244.45,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11200,1657,1298.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11900,1747,951.6,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11800,1790,996.55,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11700,1682,1043.1,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11600,1990,1091.1,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12400,1425,749.2,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12300,1532,786.75,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12200,1505,825.75,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12100,1565,866.25,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12000,1443.6,908.2,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12800,772.1,612.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12700,820.15,644.8,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12600,1340,678.25,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12500,1315,713,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13200,737,496.95,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13100,677.75,524.05,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13000,493,552.35,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,12900,763.4,581.9,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13700,684,379,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13600,621.6,400.5,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13500,883.95,423.05,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13400,788.35,446.25,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13300,768.45,471.05,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,14100,729.25,302.15,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,14000,689.85,320.3,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13900,682.95,338.95,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,13800,659.25,358.5,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,14500,845.75,239.35,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,14400,876.65,253.85,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,14300,948.45,269.15,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,14200,417.1,285.2,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,4700,3896.8,6732.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,4600,3955.65,6824.55,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5100,4016.5,6365.5,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5000,4019.95,6457.3,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,4900,3978.2,6549.1,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,4800,4010.1,6640.9,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5600,4091.9,5906.45,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5500,4159.6,5998.25,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5400,4087.8,6090.05,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5300,4098.1,6181.85,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5200,4015.95,6273.65,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6000,3823.1,5539.3,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5900,3889.95,5631.1,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5800,3957.05,5722.85,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,5700,4024.4,5814.65,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6400,3558.45,5172.35,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6300,3624.15,5264.05,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6200,3690.2,5355.8,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6100,3756.5,5447.55,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6800,3299.3,4805.95,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6700,3363.5,4897.45,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6600,3428.1,4989.05,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6500,3493.1,5080.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7200,3046.95,4440.65,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7100,3109.3,4531.8,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7000,3172.15,4623.1,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,6900,3235.5,4714.5,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7700,2743.3,3987.25,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7600,2802.85,4077.5,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7500,2863.05,4168,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7400,2923.8,4258.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7300,2985.1,4349.6,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8100,2511.3,3629.15,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8000,2568.3,3718.15,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7900,2626,3807.55,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,7800,2684.3,3897.25,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8600,2236.7,3191,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8500,2290.15,3277.55,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8400,2344.35,3364.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8300,2399.3,3452.35,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8200,2454.95,3540.55,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9000,2030.6,2851.6,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8900,2081.05,2935.35,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8800,2132,3019.85,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,8700,2183.95,3105.1,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9400,1836.7,2525.45,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9300,1884,2605.6,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9200,1932.05,2686.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9100,1980.9,2768.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9800,1820,2215.8,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9700,3130,2291.5,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9600,3211,2368.4,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9500,2800,2446.4,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10300,1673,1856.2,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10200,2625,1925.45,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10100,2340,1996.1,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10000,1872,2068.05,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,9900,2311,2141.3,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10700,2250,1593.65,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10600,2150,1657.2,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10500,1631,1722.2,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,10400,2035,1788.7,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11100,1607,1354.5,11047.8
NIFTY,16-Aug-19,31-Dec-20,CE,11000,1980,1411.85,11047.8
NIFTY,19-Aug-19,31-Dec-20,CE,10800,1841,1508.3,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10700,2250,1571.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11500,1663,1113.6,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11400,1715,1165.15,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11300,1320,1218.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11200,1657,1273.15,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11900,1747,923.2,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11800,1790,968.45,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11700,1682,1015.25,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11600,1990,1063.6,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12400,1425,720.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12300,1532,757.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12200,1505,796.95,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12100,1565,837.5,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12000,1443.6,879.6,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12800,772.1,584.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12700,820.15,616.25,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12600,1340,649.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12500,1315,684.2,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13200,737,469.75,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13100,677.75,496.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13000,493,524.5,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,12900,763.4,553.8,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13600,621.6,375,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13500,883.95,397.1,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13400,788.35,419.85,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13300,768.45,444.2,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,14100,729.25,279.2,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,14000,689.85,296.4,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13900,682.95,314.95,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13800,659.25,334,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,13700,684,354,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,14500,845.75,218.7,11053.9
